Area,MjrAxisLength,MnrAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,Extent,Perimeter,ConvexPerim,FibLen,InscribeR,BlebLen,Class
519.4046,31.2377,22.8892,0.68051,646.887,25.7163,0.80293,0.6381,131.5129,91.566,42.4594,9.6896,14.7563,0
519.4046,30.5932,23.4265,0.64315,647.3177,25.7163,0.8024,0.57102,137.2723,91.8272,39.4032,9.281,11.2031,0
515.5284,32.761,21.7296,0.74837,644.3029,25.6201,0.80013,0.51976,132.9685,91.6435,40.0595,9.3273,15.3,0
516.8205,30.3365,23.343,0.63868,636.1199,25.6522,0.81246,0.54348,125.5757,90.411,40.7158,9.9311,12.2905,0
519.4046,29.8586,23.9682,0.59635,646.0256,25.7163,0.804,0.5462,128.5768,91.1486,40.2187,10.2722,15.797,0
457.3861,29.2297,22.5403,0.63666,573.2401,24.1322,0.7979,0.51304,108.4786,91.0187,45.9659,9.8658,15.797,0
458.2475,27.5795,23.9226,0.4976,586.5913,24.1549,0.7812,0.52778,113.711,90.4051,43.8845,9.6896,13.8282,0
457.3861,29.5971,22.3283,0.6564,576.6855,24.1322,0.79313,0.52679,118.2268,91.5063,46.1718,9.7561,17.3154,0
456.0941,27.6069,23.7463,0.51003,579.2696,24.0981,0.78736,0.51159,114.3516,89.8683,44.2223,9.281,12.2438,0
456.5248,29.9803,22.0378,0.67799,589.6061,24.1094,0.77429,0.54696,118.2977,91.4637,46.1718,9.3963,13.7156,0
456.0941,30.3531,21.6768,0.69999,577.5469,24.0981,0.78971,0.50142,113.9276,91.4637,46.0125,9.3963,12.7875,0
460.8316,30.1364,22.0827,0.68049,572.3787,24.2229,0.80512,0.55992,114.5248,90.85,44.5874,9.281,14.6437,0
441.4508,27.029,22.0554,0.57807,518.9739,23.7081,0.85062,0.69257,94.7246,81.726,34.8094,9.844,14.3719,0
440.1588,30.965,19.1735,0.78523,531.8944,23.6734,0.82753,0.54074,104.8587,84.6634,36.0093,8.4043,13.0593,0
441.0202,30.3779,19.5998,0.76401,524.1421,23.6965,0.84141,0.56763,105.4014,84.0229,35.8967,8.5566,13.7156,0
442.3122,28.3145,21.1234,0.66591,531.8944,23.7312,0.83158,0.5822,102.1936,83.7184,35.353,9.1407,14.7563,0
441.4508,30.251,19.7108,0.75859,521.558,23.7081,0.84641,0.61012,99.4419,83.5609,35.3997,8.7557,14.1,0
441.4508,26.6906,22.3049,0.54921,523.7114,23.7081,0.84293,0.64062,97.0911,82.3179,34.922,9.844,13.8282,0
442.7429,26.013,23.037,0.46445,534.4785,23.7427,0.82836,0.56921,104.6579,82.8285,34.6501,9.844,14.5311,0
363.0664,25.4947,20.0462,0.61786,464.2771,21.5005,0.782,0.58542,95.9407,76.2665,37.4344,7.3373,17.5406,0
363.0664,25.0898,20.4743,0.57799,467.2919,21.5005,0.77696,0.61758,105.4395,76.0546,37.9315,7.3373,18.4221,0
363.4971,29.6875,17.3186,0.81221,476.3362,21.5132,0.76311,0.54522,112.6636,79.4527,40.0595,6.5626,18.3561,0
363.9278,25.3772,20.2197,0.60429,469.876,21.526,0.77452,0.57095,102.2152,76.6465,39.5625,7.6814,14.3719,0
363.0664,26.5979,19.2263,0.691,469.876,21.5005,0.77269,0.55754,103.111,77.7536,38.9062,7.3373,13.1719,0
365.2198,29.6627,17.2914,0.81252,474.6135,21.5641,0.76951,0.53,109.0496,79.116,39.8809,6.1912,19.125,0
361.7744,23.8544,21.3455,0.44642,470.7373,21.4622,0.76853,0.59744,108.8488,77.037,37.9781,8.1175,19.5094,0
411.7337,27.5843,20.0724,0.68592,485.3806,22.8962,0.84827,0.68975,93.7757,79.7014,32.1843,9.7561,16.8843,0
412.1643,27.1964,20.4326,0.65996,489.6874,22.9082,0.84169,0.67442,96.1802,79.7775,34.1531,9.3963,17.6998,0
411.7337,29.1313,19.0345,0.75701,495.717,22.8962,0.83058,0.55581,101.7434,82.6113,37.7529,8.9262,16.8843,0
411.7337,29.5092,18.7735,0.77153,489.2567,22.8962,0.84155,0.56169,102.3839,81.8894,36.0093,8.8291,16.9969,0
411.303,31.456,17.558,0.82972,494.4249,22.8842,0.83188,0.57669,103.3716,84.0544,38.0247,8.223,19.2376,0
412.1643,27.419,20.1799,0.677,493.1329,22.9082,0.83581,0.67969,95.8921,80.3308,34.7627,9.3963,17.1562,0
412.1643,26.4044,20.9599,0.60817,490.9795,22.9082,0.83947,0.55575,100.1585,79.6483,32.9998,9.844,18.4221,0
374.6949,25.942,20.0432,0.63487,459.1089,21.8421,0.81614,0.6682,104.82,76.5809,35.0812,8.5314,10.0032,0
377.279,29.8002,17.6395,0.80599,471.168,21.9173,0.80073,0.51228,120.9628,80.8374,37.3218,7.4248,20.9345,0
376.4176,28.0838,18.6617,0.74729,468.1532,21.8922,0.80405,0.58422,114.8884,79.2676,36.7122,7.4826,11.475,0
374.6949,27.6238,18.8488,0.73104,467.7226,21.8421,0.8011,0.54683,111.8446,78.4329,37.2752,7.9025,18.3095,0
374.6949,25.0159,20.8153,0.55465,465.5691,21.8421,0.80481,0.67969,111.6425,76.9878,33.722,8.5314,10.275,0
374.2642,24.0616,21.5784,0.44244,464.7078,21.8295,0.80538,0.55705,113.4019,76.3052,33.9939,7.9297,9.5062,0
374.2642,28.7798,18.1052,0.77733,467.7226,21.8295,0.80018,0.5592,111.5946,79.4632,38.0907,7.4826,10.5469,0
377.279,24.7322,21.0922,0.5222,471.168,21.9173,0.80073,0.63663,105.8405,78.0083,34.4249,7.9297,11.5876,0
378.1403,23.34,22.4326,0.27612,484.0885,21.9423,0.78114,0.59324,116.0775,78.5241,33.722,8.3529,11.5876,0
375.5562,29.2115,17.8393,0.79187,470.7373,21.8672,0.7978,0.47807,119.687,81.4399,37.3218,7.2487,13.8282,0
379.0017,26.7421,19.6694,0.6775,475.9055,21.9672,0.79638,0.52475,118.4388,78.5904,37.5937,7.6533,15.5718,0
375.5562,25.2262,20.5772,0.57846,477.1976,21.8672,0.787,0.6043,117.0816,79.2998,36.5063,7.9025,10.9313,0
377.7096,24.8701,21.0059,0.53536,475.9055,21.9298,0.79367,0.58623,107.0349,78.2911,37.05,7.9025,11.8594,0
377.7096,28.5251,18.3238,0.76639,478.059,21.9298,0.79009,0.50431,119.1705,81.4123,37.9315,7.4826,10.5469,0
362.205,24.3212,20.9043,0.51112,433.2679,21.475,0.83598,0.71392,97.5039,75.2454,34.6968,8.223,12.1312,0
362.6357,25.4604,20.0888,0.61436,439.7281,21.4877,0.82468,0.55358,106.6503,76.5487,32.7939,7.6533,14.7563,0
362.6357,24.4907,20.8466,0.52484,444.8963,21.4877,0.8151,0.62232,104.69,76.9064,35.2404,8.1175,11.2031,0
366.9426,27.984,18.2462,0.7582,442.7429,21.6149,0.82879,0.59003,100.1421,77.856,34.1998,7.9025,9.1218,0
360.4823,28.4309,17.7752,0.78046,433.6985,21.4238,0.83118,0.49792,107.3072,77.9774,35.5782,6.9762,11.972,0
363.0664,28.1943,18.0697,0.76763,444.0349,21.5005,0.81765,0.51402,108.9623,78.7196,35.7375,7.3373,14.2593,0
360.913,25.9549,19.5073,0.65963,440.5895,21.4366,0.81916,0.52408,103.8113,76.2567,33.8346,7.4826,11.2031,0
286.8354,20.7343,19.8071,0.2957,357.8982,19.1105,0.80144,0.56061,87.4795,68.1636,32.6154,6.5626,11.5876,0
285.974,23.4647,17.3058,0.67532,356.1755,19.0818,0.8029,0.57639,88.1036,68.0822,32.1843,6.5626,12.5157,0
287.2661,22.1895,18.6286,0.54332,371.6801,19.1248,0.77289,0.54852,95.209,69.2163,33.4968,6.5954,11.0905,0
287.6967,20.9624,19.8581,0.32029,366.9426,19.1391,0.78404,0.57835,93.7757,69.3574,33.8346,6.5626,17.8784,0
285.5433,21.1897,19.2644,0.41649,357.8982,19.0674,0.79783,0.59196,92.0602,67.718,32.5221,6.4967,12.2438,0
285.974,21.6496,18.9776,0.48126,363.0664,19.0818,0.78766,0.54382,95.524,69.2163,31.4154,6.7567,14.5311,0
287.2661,22.5052,18.3105,0.58141,363.4971,19.1248,0.79028,0.59554,96.891,68.749,33.7687,6.4967,11.3624,0
434.5599,26.8576,21.845,0.58176,511.6523,23.5223,0.84933,0.68639,95.9131,83.8529,36.4404,9.844,8.4188,0
434.1292,26.2245,22.378,0.52138,515.5284,23.5106,0.84211,0.51692,106.0373,84.3327,35.8034,8.9262,11.0905,0
433.6985,28.5413,20.5576,0.69369,516.3898,23.499,0.83987,0.47612,106.7107,85.5166,39.1314,8.9262,8.9625,0
433.2679,26.7929,21.8286,0.57986,511.6523,23.4873,0.8468,0.72583,99.4143,83.4513,36.0093,9.3963,7.1063,0
434.5599,30.6385,19.1673,0.78015,516.3898,23.5223,0.84153,0.58834,101.8674,88.8084,42.1216,8.3012,14.2593,0
435.4213,26.8083,21.9725,0.57292,521.558,23.5456,0.83485,0.68776,100.0706,83.6685,34.856,9.4648,7.9218,0
434.9906,26.2264,22.4106,0.51944,517.2512,23.534,0.84097,0.52852,105.7223,83.8877,35.8034,8.9262,8.8499,0
423.3621,27.2338,20.0885,0.6752,463.4157,23.2173,0.91357,0.7314,85.0099,76.2882,28.0875,9.281,13.669,0
422.9314,24.43,22.4189,0.39732,473.7521,23.2055,0.89273,0.64605,90.4327,76.3538,30.4407,9.844,4.4813,0
423.7928,31.3376,17.4718,0.83015,466.8612,23.2291,0.90775,0.60073,94.384,79.2361,33.8153,7.9025,13.9874,0
422.0701,27.4308,19.914,0.68772,466.4305,23.1818,0.90489,0.75269,89.3958,76.3315,30.9844,8.9262,12.2438,0
424.2235,27.1221,20.2378,0.66575,471.5987,23.2409,0.89954,0.7066,91.36,77.1617,31.097,9.1407,11.7468,0
425.5155,28.5545,19.3004,0.73698,471.5987,23.2762,0.90228,0.61789,94.0749,77.9603,32.4562,8.8291,13.4438,0
424.6542,29.467,18.611,0.7753,464.2771,23.2527,0.91466,0.69486,86.2477,78.0194,31.9125,8.5314,10.9313,0
270.4694,21.516,17.0177,0.61191,310.9537,18.5573,0.86981,0.65966,72.8959,64.0003,27.4779,7.3373,5.7938,0
268.7467,20.6489,17.7617,0.51,322.1514,18.4981,0.83422,0.55914,82.6612,64.9991,27.3846,6.9762,10.6595,0
270.0387,25.6875,14.2981,0.83077,316.5526,18.5425,0.85306,0.51562,83.6915,68.0553,30.9844,5.8698,21.6374,0
269.608,21.8474,16.7937,0.63963,315.6912,18.5277,0.85402,0.66243,77.9925,64.2497,29.6718,6.8516,10.6595,0
271.3308,24.1398,15.2306,0.77584,319.5673,18.5868,0.84906,0.58714,84.8695,66.5617,31.5281,6.1912,11.475,0
270.4694,22.8887,16.02,0.71423,314.3991,18.5573,0.86027,0.64082,78.7301,64.6946,29.897,6.4967,9.8906,0
270.0387,24.159,15.201,0.77724,318.706,18.5425,0.8473,0.54239,80.9017,66.6437,31.1436,6.5626,8.4188,0
363.0664,26.0157,18.6895,0.69564,407.8575,21.5005,0.89018,0.60043,81.7805,74.3673,33.8813,8.3529,11.972,0
362.205,28.7349,16.8674,0.80959,413.0257,21.475,0.87696,0.54118,90.9045,76.7935,37.05,7.4826,16.8843,0
365.2198,25.9197,18.8871,0.68486,412.1643,21.5641,0.8861,0.63616,91.7951,75.2624,33.1124,8.3012,10.9313,0
363.9278,26.0633,18.701,0.69653,414.3178,21.526,0.87838,0.64751,88.4468,75.0236,33.1784,7.9297,11.3157,0
361.7744,30.5978,15.84,0.85557,413.4564,21.4622,0.875,0.55263,91.5988,78.9428,38.2966,6.9762,12.0186,0
363.0664,27.3977,17.8391,0.75898,417.7632,21.5005,0.86907,0.62444,89.2442,75.8918,33.4968,7.9025,12.9001,0
363.9278,26.066,18.7537,0.69452,416.9019,21.526,0.87293,0.64015,88.9613,75.143,33.3843,8.1175,12.5157,0
392.3529,24.5945,21.6283,0.4761,451.7873,22.3508,0.86845,0.68342,89.3899,77.5686,33.5435,9.281,10.5469,0
392.7836,24.6087,21.6744,0.47356,458.6782,22.3631,0.85634,0.57322,92.8582,77.9006,35.3064,9.3963,9.8906,0
391.4915,25.6729,20.7071,0.59113,455.6634,22.3263,0.85917,0.68192,93.5795,78.2307,34.0872,8.4043,9.2343,0
392.7836,24.702,21.5303,0.49022,456.5248,22.3631,0.86038,0.68417,93.3301,78.2904,33.9279,9.1407,10.275,0
394.5063,29.4146,18.2248,0.78493,465.9998,22.4121,0.84658,0.48466,105.0385,83.4041,38.7936,8.223,12.7875,0
391.9222,25.885,20.5889,0.60609,461.693,22.3386,0.84888,0.62244,92.7119,78.7085,32.9532,9.1877,9.2343,0
391.0608,24.9225,21.406,0.51214,461.2623,22.314,0.84781,0.56892,95.0567,78.9369,34.5375,9.1171,10.5469,0
335.9333,25.3751,19.861,0.6224,440.5895,20.6815,0.76246,0.62003,99.5613,76.4234,35.6249,8.0107,9.8906,0
337.2254,28.4921,17.7733,0.78159,455.6634,20.7212,0.74008,0.50581,112.8855,80.5644,42.6186,6.9762,21.0938,0
336.7947,23.9747,21.0353,0.47977,443.1736,20.708,0.75996,0.50322,106.8504,75.5676,34.1531,7.9025,11.2031,0
335.9333,25.9593,19.644,0.65374,452.6486,20.6815,0.74215,0.54054,106.3077,77.3572,35.5123,7.9025,11.8594,0
337.6561,26.331,19.259,0.68193,450.4952,20.7344,0.74952,0.54902,112.1642,78.0949,39.2247,7.6533,13.3312,0
335.9333,29.1521,17.2908,0.80511,446.1884,20.6815,0.7529,0.49026,110.5577,79.2355,36.2811,6.9762,16.3407,0
336.364,29.9053,16.8108,0.82705,444.4656,20.6947,0.75678,0.50128,108.5003,81.0317,38.2966,7.0986,15.731,0
254.9648,19.4157,18.3714,0.32355,309.2309,18.0175,0.82451,0.56167,74.5136,63.0185,26.8876,6.5954,11.5876,0
255.3955,19.9283,17.9193,0.43757,313.1071,18.0327,0.81568,0.57967,79.3116,63.3164,25.6876,6.4967,12.9467,0
255.3955,21.7308,16.4552,0.65314,309.6616,18.0327,0.82476,0.57967,80.1634,64.3369,29.7844,6.1912,11.7468,0
254.5341,23.3299,15.3181,0.75425,317.8446,18.0023,0.80081,0.52674,83.1868,65.9546,27.0934,5.9064,11.7468,0
254.9648,20.5294,17.4792,0.52448,318.2753,18.0175,0.80108,0.57869,83.5012,64.3369,26.3905,6.1912,12.0186,0
254.9648,23.0183,15.5393,0.73774,316.1219,18.0175,0.80654,0.56167,80.9726,64.4623,26.9342,5.6071,10.8187,0
253.6727,20.3878,17.4683,0.51564,310.523,17.9718,0.81692,0.5803,80.359,63.1268,27.7031,6.0505,12.3564,0
242.9056,19.9047,16.3644,0.56929,273.0535,17.5863,0.88959,0.62736,64.163,59.5009,23.381,7.0682,7.1063,0
244.6284,22.8842,14.342,0.77924,277.3603,17.6485,0.88199,0.57258,69.5588,62.1496,28.6312,6.4635,9.8906,0
243.3363,18.7457,17.4655,0.36321,279.0831,17.6019,0.87191,0.65092,68.4563,59.2404,23.8781,6.5954,8.0344,0
244.6284,22.1709,14.7998,0.74458,280.3751,17.6485,0.8725,0.59167,68.3211,61.5202,25.8935,6.4967,8.1937,0
243.767,20.9895,15.7113,0.6631,279.0831,17.6174,0.87346,0.65509,69.0752,60.2012,22.9966,6.1912,4.4813,0
243.767,20.1462,16.1906,0.59509,275.2069,17.6174,0.88576,0.63524,67.1976,59.3113,24.5343,6.7567,8.8499,0
242.475,19.1979,17.009,0.46372,275.6376,17.5707,0.87969,0.64862,68.625,59.1702,24.2625,7.0682,7.3782,0
366.0812,26.0038,19.1222,0.67768,413.8871,21.5896,0.8845,0.65789,94.8231,72.3913,32.0251,8.5314,13.8282,0
366.9426,26.9943,18.4859,0.72872,422.0701,21.6149,0.86939,0.65944,101.1462,73.9598,33.3376,8.223,11.7002,0
366.0812,28.8181,17.338,0.79877,425.5155,21.5896,0.86032,0.69106,105.6784,75.2782,35.1279,7.0682,15.6844,0
366.9426,27.4615,18.2029,0.74875,428.5303,21.6149,0.85628,0.67034,103.6374,74.4533,32.728,7.6533,13.8282,0
367.3732,25.6139,19.443,0.651,417.3326,21.6276,0.88029,0.64329,99.1334,72.4569,32.7939,8.5566,10.5469,0
366.9426,23.9749,20.6642,0.50706,424.6542,21.6149,0.8641,0.60857,98.8237,73.1027,34.1065,7.6533,13.8282,0
365.2198,25.6634,19.3896,0.65511,428.0996,21.5641,0.85312,0.67949,102.2316,73.5201,34.9686,7.9025,10.275,0
397.0904,26.1957,20.2677,0.63355,461.2623,22.4854,0.86088,0.73937,93.8676,77.7694,33.3842,9.1877,11.2031,0
398.3825,29.7956,17.9746,0.79754,472.4601,22.5219,0.84321,0.51218,106.1076,81.5921,33.8813,7.9025,11.0905,0
396.6597,26.9853,19.7591,0.68107,473.7521,22.4732,0.83727,0.62996,99.4524,79.6693,34.6968,8.5314,8.8499,0
398.3825,24.4715,21.9034,0.44596,474.6135,22.5219,0.83938,0.66356,102.5027,77.8941,35.6908,8.9262,9.8906,0
398.8132,30.0759,17.7865,0.80639,470.7373,22.5341,0.84721,0.48995,105.8194,82.3521,35.3997,7.9025,13.0593,0
395.7984,28.7989,18.299,0.77218,466.4305,22.4487,0.84857,0.53368,101.0491,80.7934,35.7841,8.0107,13.603,0
396.6597,24.8286,21.4844,0.50124,480.2124,22.4732,0.82601,0.68527,107.0349,78.9631,36.6656,8.9262,9.5062,0
382.0165,26.0961,20.5597,0.61587,454.3714,22.0544,0.84076,0.55437,99.2955,78.7912,33.8813,8.3529,14.3719,0
384.6006,25.7236,20.9965,0.57772,470.7373,22.1289,0.81702,0.58366,111.7088,80.9614,36.4404,8.6318,17.1562,0
379.0017,27.1637,19.7743,0.68561,465.5691,21.9672,0.81406,0.61625,108.3001,79.6476,37.0966,7.9025,14.2126,0
381.5858,23.5358,22.7369,0.25834,456.0941,22.042,0.83664,0.56795,104.669,78.0142,32.4095,8.3529,13.3312,0
388.4767,27.7001,19.6718,0.70403,448.7725,22.2401,0.86564,0.63165,91.9788,78.5674,36.1685,7.8752,12.7875,0
385.0313,25.0129,21.524,0.50942,453.51,22.1413,0.849,0.56015,107.741,78.5136,32.2969,8.5314,15.9562,0
385.8926,31.8039,17.0925,0.8433,456.0941,22.166,0.84608,0.52093,99.5449,82.7695,39.0188,7.0682,15.6844,0
452.2179,28.0439,21.7553,0.63103,518.5432,23.9955,0.87209,0.65666,117.9604,80.5001,39.244,9.8658,17.3814,0
452.6486,29.9685,20.4472,0.73108,528.449,24.0069,0.85656,0.61105,130.14,82.6605,42.9098,9.2111,19.2376,0
458.6782,25.4697,24.0346,0.33093,519.8353,24.1662,0.88235,0.66604,110.6601,79.7677,37.0034,9.281,17.3814,0
454.802,31.7082,19.3146,0.79307,531.8944,24.0639,0.85506,0.57391,127.1769,84.4731,42.506,8.5566,21.253,0
457.3861,30.5485,20.0394,0.75477,525.4342,24.1322,0.87049,0.59197,114.1612,82.8285,36.3937,8.9262,16.0688,0
453.0793,28.5841,21.3441,0.66515,521.1273,24.0183,0.86942,0.6152,121.976,81.1025,39.7877,9.3963,17.2688,0
452.6486,25.1452,24.2603,0.26295,519.4046,24.0069,0.87148,0.65687,122.9867,79.7677,42.1875,9.1171,19.0124,0
270.4694,22.4168,15.9783,0.70138,304.4934,18.5573,0.88826,0.62302,68.3802,62.5841,24.8062,7.2189,12.2438,0
270.4694,24.5266,14.6168,0.80302,306.6468,18.5573,0.88202,0.56272,72.0927,64.6355,28.6778,6.6926,13.1719,0
271.7614,25.5307,14.1516,0.83232,315.2605,18.6015,0.86202,0.59924,77.7379,65.9487,29.5592,6.0505,14.5311,0
271.3308,24.5629,14.6639,0.80225,313.5378,18.5868,0.86538,0.58714,76.636,65.1514,28.1341,6.9762,10.4343,0
270.4694,23.1309,15.4682,0.74351,302.7707,18.5573,0.89331,0.66105,70.6981,62.9857,28.6312,6.4967,13.4438,0
268.7467,20.5692,17.2856,0.54202,305.7855,18.4981,0.87887,0.6303,71.7895,62.0197,23.9906,7.3373,12.4031,0
268.7467,24.7823,14.4747,0.8117,312.6764,18.4981,0.8595,0.56216,80.6688,65.5963,29.2215,6.7567,10.1624,0
338.0867,25.7381,18.5282,0.6941,421.6394,20.7477,0.80184,0.55049,90.4543,77.6827,33.3843,7.9838,13.603,0
337.6561,25.7055,18.5937,0.6905,423.3621,20.7344,0.79756,0.54444,94.997,77.5476,33.9279,7.9025,13.603,0
337.6561,29.1794,16.3676,0.82786,431.1144,20.7344,0.78322,0.43897,104.8915,82.5247,38.7936,7.6533,15.9562,0
337.6561,25.7426,18.4982,0.69544,425.9462,20.7344,0.79272,0.53261,93.4613,77.6939,34.9686,7.8752,13.7156,0
338.0867,23.6882,20.1506,0.52572,430.6838,20.7477,0.785,0.54704,95.3008,75.8977,33.5435,7.6814,15.0281,0
338.0867,25.0545,19.0565,0.64922,428.0996,20.7477,0.78974,0.57551,94.0257,76.424,34.1531,7.9025,14.6437,0
339.3788,29.7438,16.1537,0.83967,429.3917,20.7873,0.79037,0.44671,100.419,83.0674,39.2906,7.6533,15.6844,0
361.3437,24.3018,20.8818,0.51153,428.0996,21.4494,0.84406,0.7283,102.5624,73.7202,38.2499,8.223,13.2186,0
362.6357,25.279,20.2178,0.60029,442.7429,21.4877,0.81907,0.65423,114.3404,75.2998,37.5937,7.3373,13.9874,0
360.913,24.5684,20.682,0.53977,435.852,21.4366,0.82806,0.55241,110.9055,75.1332,40.1061,7.6533,11.5876,0
360.4823,25.5649,19.8499,0.63018,440.1588,21.4238,0.81898,0.52312,116.7233,75.6542,39.7877,6.8516,18.6939,0
361.7744,23.8033,21.3003,0.44637,431.9758,21.4622,0.83749,0.55372,110.3418,73.8088,32.2503,7.9838,13.5564,0
361.3437,27.9984,18.1483,0.76148,436.2826,21.4494,0.82823,0.52734,115.1765,76.7502,36.9374,6.9762,15.6844,0
361.7744,23.6321,21.5694,0.40859,439.7281,21.4622,0.82272,0.61538,112.707,75.208,37.1626,7.4826,12.6283,0
273.4842,21.7583,17.8295,0.57318,342.8243,18.6604,0.79774,0.68427,79.3982,66.1653,31.3688,7.2189,10.5469,0
273.4842,22.4506,17.2406,0.64053,344.547,18.6604,0.79375,0.62012,85.3361,67.3105,29.9437,6.7567,11.475,0
273.4842,21.6366,17.9209,0.56034,342.8243,18.6604,0.79774,0.66146,79.599,66.122,31.6406,6.8516,9.8906,0
272.6228,22.7289,17.0677,0.66039,350.5766,18.631,0.77764,0.53735,84.5926,67.8158,31.9125,6.8516,10.275,0
274.7762,25.975,14.9701,0.81722,344.9777,18.7044,0.7965,0.56863,87.5129,69.3515,31.5747,6.0505,11.7468,0
274.3455,23.9167,16.2487,0.73378,354.022,18.6898,0.77494,0.50556,91.0509,67.7187,32.1377,6.0505,11.8594,0
273.4842,22.0372,17.5134,0.60698,345.8391,18.6604,0.79078,0.56696,82.3239,66.3884,30.4407,6.6926,9.6188,0
355.3141,27.0932,18.2106,0.74042,419.0553,21.2697,0.84789,0.57292,86.6598,74.9967,30.7592,8.9262,14.7563,0
356.1755,30.446,16.3287,0.84402,430.6838,21.2955,0.827,0.5676,98.8781,78.8496,34.6501,7.4826,15.0281,0
358.3289,24.3895,20.4529,0.54476,427.669,21.3597,0.83787,0.6303,90.5462,73.6776,32.9339,8.1175,16.6125,0
354.8834,27.41,17.8949,0.75748,419.0553,21.2568,0.84687,0.5911,88.2663,75.1542,31.097,8.5314,12.7875,0
358.3289,29.4833,16.8952,0.81953,436.7133,21.3597,0.82051,0.54379,101.7329,79.1541,36.9374,7.4248,14.6437,0
357.0368,26.6235,18.6538,0.7135,428.961,21.3212,0.83233,0.61682,92.4841,75.208,33.225,8.5314,16.4999,0
354.8834,23.3703,21.1898,0.42179,429.8224,21.2568,0.82565,0.6019,92.8313,73.3954,29.7185,7.6814,17.6532,0
382.4472,29.5711,19.9588,0.73787,544.3843,22.0669,0.70253,0.44091,126.205,89.3308,39.9003,8.3529,19.7346,0
380.7244,27.1977,21.6523,0.60516,551.2752,22.0171,0.69063,0.47222,134.0421,87.8706,43.2749,7.6814,20.1657,0
385.0313,26.7965,22.3472,0.55183,550.8445,22.1413,0.69898,0.49667,133.8584,88.2066,41.0342,7.9025,20.7093,0
382.4472,29.5303,20.2283,0.72854,559.0275,22.0669,0.68413,0.44091,132.9245,90.1774,41.372,7.6814,21.8626,0
382.8779,26.3777,22.3348,0.53202,546.5377,22.0793,0.70055,0.50655,136.5123,87.2839,40.4906,7.9297,19.7812,0
382.8779,29.9551,19.7559,0.75169,552.9979,22.0793,0.69237,0.43009,132.9245,89.0591,42.7972,7.0986,22.2471,0
384.6006,31.1279,19.1934,0.78728,548.2604,22.1289,0.70149,0.45538,135.0141,92.093,42.572,8.3012,24.2625,0
298.8945,25.8634,17.6515,0.7309,395.3677,19.5081,0.75599,0.49785,86.4163,75.5177,32.728,7.0682,14.1,0
299.3252,28.4702,16.1737,0.82296,397.5211,19.5221,0.75298,0.50362,89.1188,76.2665,33.9279,6.0505,15.0281,0
302.34,30.5473,15.1718,0.86794,414.7485,19.6202,0.72897,0.39796,100.2779,82.524,40.5372,6.7567,17.9717,0
298.8945,31.0037,14.7462,0.87965,398.8132,19.5081,0.74946,0.42061,92.2013,81.9229,39.4499,6.1912,22.5189,0
297.1718,25.2655,18.0625,0.69922,400.9666,19.4518,0.74114,0.56098,92.4625,75.1043,33.7027,6.7567,13.3312,0
299.3252,25.4287,18.133,0.70107,405.7041,19.5221,0.73779,0.47215,91.2031,76.4188,33.9472,7.9025,13.8282,0
300.6173,25.6247,17.9306,0.7144,398.8132,19.5642,0.75378,0.48948,94.932,76.8204,34.2657,7.6533,14.6437,0
205.8668,22.1711,13.2887,0.80047,243.3363,16.1901,0.84602,0.55711,67.485,58.8663,27.7031,6.1912,14.1,0
205.4361,21.4142,13.7729,0.76573,245.0591,16.1731,0.83831,0.56118,71.2901,58.2041,27.1594,5.9064,14.3719,0
205.4361,25.5424,11.5729,0.89147,251.5193,16.1731,0.81678,0.43963,77.222,63.7023,29.9437,5.5686,14.3719,0
205.8668,24.573,12.1064,0.87022,249.7966,16.1901,0.82414,0.45351,74.6928,62.481,28.6312,5.6071,14.6437,0
206.7282,23.2084,12.7606,0.83528,250.6579,16.2239,0.82474,0.5492,72.6085,60.6028,27.7031,5.5686,11.8594,0
207.1589,21.3095,13.9716,0.75506,248.9352,16.2408,0.83218,0.57812,69.9598,58.676,26.5498,6.1912,9.5062,0
205.8668,20.6825,14.2796,0.72341,251.0886,16.1901,0.8199,0.57939,71.0184,57.5256,27.272,5.5686,15.1407,0
557.7355,39.5081,21.208,0.84371,826.9128,26.6483,0.67448,0.46717,151.3071,111.2783,47.0999,9.7561,19.4628,0
558.5968,35.782,23.4399,0.75556,833.3731,26.6689,0.67028,0.41691,160.5126,107.4923,46.0125,10.2091,18.9657,0
559.0275,39.9023,21.063,0.84933,837.6799,26.6791,0.66735,0.49675,155.5729,112.3959,47.3717,9.5554,21.0938,0
558.1661,40.9837,20.505,0.86584,829.0662,26.6586,0.67325,0.44984,156.512,113.9755,48.5716,9.281,20.4841,0
555.582,36.7767,22.5326,0.79033,807.1013,26.5968,0.68837,0.43158,150.5373,107.491,47.4843,9.8658,17.6998,0
558.5968,42.1625,19.909,0.88149,825.6207,26.6689,0.67658,0.47215,158.2537,114.7243,49.9968,9.1877,44.5874,0
558.5968,40.7081,20.6131,0.86232,831.2196,26.6689,0.67202,0.47215,153.2878,113.4597,48.9561,9.3963,20.5967,0
581.4231,31.3404,26.8903,0.51363,812.2696,27.2083,0.7158,0.61141,146.6339,106.4311,48.8435,9.9959,24.6469,0
582.7151,35.3307,23.9293,0.73571,828.6355,27.2385,0.70322,0.43254,162.4499,113.7215,53.5499,9.844,26.1187,0
