Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
6,3,1083,228.903970452447,692.556786703601,38.6080322842783,36.1717716269787,0.349603980893202,-35.1503479312104,1155,1083,37.1337909046219,0.937662337662338,0.712031558185404,135.492,143.095454429505,118.752,46.8700637817383,16,7.41421365737915,229,692
7,3,1234,226.666126418152,696.934359805511,43.1368540266707,36.7885025154056,0.522184895291804,65.1966396132017,1294,1234,39.6380826756693,0.953632148377125,0.701136363636364,138.213,145.923881554251,126.452,46.2132110595703,15.6204996109009,5.41421365737915,226,696
8,3,1213,230.079967023908,700.314921681781,44.2052488626258,35.8856107422016,0.58394219187055,-86.3144803972348,1272,1213,39.2993583632577,0.953616352201258,0.679171332586786,139.032,145.923881554251,128.032,48.7989959716797,15.8113880157471,8.8284273147583,229,698
9,3,1254,229.440988835726,701.163476874003,49.3560764512996,35.4226923385661,0.69635585133501,-85.2484491050958,1462,1254,39.9580078219359,0.857729138166895,0.578947368421053,176.71,188.066017177982,146.184,64.3847808837891,16,23.656852722168,229,698
10,3,1392,236.037356321839,695.658045977012,49.368378370213,39.9274755231396,0.588130293368598,-15.4811637403826,1594,1392,42.099280828434,0.8732747804266,0.562424242424242,167.142,176.651803615609,151.089,64.1127166748047,15.65247631073,19.3137073516846,235,695
11,3,1552,241.498711340206,702.374355670103,72.8076562746817,32.971019242683,0.891586216031996,-20.975927570353,1963,1552,44.4529838529313,0.790626591951095,0.471732522796353,205.342,217.03657992646,174.544,77.9411468505859,14.5602197647095,39.3847770690918,233,699
12,3,1474,246.293758480326,707.849389416554,58.4524024849187,32.6285088153726,0.82970208221392,-25.1976426139515,1587,1474,43.3215314703858,0.928796471329553,0.653658536585366,164.123,173.580735803744,147.756,65.1127090454102,14.8660688400269,31.3137073516846,244,706
13,3,1440,242.056944444444,705.027083333333,56.7470290522077,36.0414879368003,0.772408918898953,-24.7027965840608,1678,1440,42.8189787876665,0.858164481525626,0.562060889929742,174.32,184.40916292849,156.68,69.5980072021484,15.2970581054688,29.8994941711426,241,702
14,3,1309,227.79679144385,702.257448433919,45.9992155258806,38.2148655869099,0.556612695108255,3.23047716686994,1466,1309,40.8248767794629,0.892905866302865,0.651567944250871,152.469,162.367532368147,138.113,53.2842903137207,15.6204996109009,12.6568546295166,229,703
15,3,1200,225.331666666667,696.495,43.1287142489148,35.8131292888193,0.557200695927522,78.9452569340643,1293,1200,39.0882009522336,0.928074245939675,0.650406504065041,138.097,145.681240867132,126.708,45.6984939575195,15.8113880157471,6.24264097213745,226,696
16,3,1269,228.984239558708,689.078802206462,50.137583732511,32.6948481253815,0.758130736926376,79.0723060974278,1370,1269,40.1962807019371,0.926277372262774,0.710924369747899,155.067,164.752308678997,133.87,57.8700714111328,14.8660688400269,35.4852828979492,228,695
17,3,1257,226.433571996818,691.049323786794,42.3130640557956,39.3683148587457,0.366531421305361,72.1149965324909,1412,1257,40.0057759296342,0.890226628895184,0.635490394337715,159.194,168.994949366117,134.614,52.6274261474609,16,13.0710678100586,227,693
18,3,1264,224.950949367089,698.678797468354,49.0726915868769,33.3092570082135,0.734347423050434,72.6381871018157,1372,1264,40.1170136543742,0.921282798833819,0.66984631690514,150.94,160.509667991878,134.134,55.8700714111328,15.2315464019775,12.2426404953003,226,696
19,3,1344,228.311011904762,704.251488095238,56.3264198832531,35.9024945397747,0.770532581428595,-64.6808716324736,1647,1344,41.3670635666113,0.816029143897996,0.533333333333333,180.647,191.722871427475,157.2,73.1837844848633,16.2788200378418,30.7989864349365,226,700
20,3,1254,225.972089314195,695.821371610845,47.444202852563,34.5492953410487,0.685355132512169,83.4816336543033,1364,1254,39.9580078219359,0.919354838709677,0.669871794871795,149.634,158.16652224137,134.3,53.7989959716797,16,14.0710678100586,225,698
21,3,1394,230.010760401722,685.397417503587,53.9937651357604,34.0244095345161,0.776469839754399,82.3726347251292,1564,1394,42.1295137090475,0.891304347826087,0.710861805201428,168.241,178.752308678998,144.86,61.2132186889648,15.8113880157471,28.656852722168,229,690
22,3,1344,228.676339285714,688.546875,44.7611287587816,39.558023695824,0.46794346244128,47.3353305760581,1510,1344,41.3670635666113,0.890066225165563,0.663703703703704,158.135,167.923881554251,138.236,52.5269241333008,16.4012203216553,16.4852809906006,230,690
23,3,1267,225.749013417522,695.681925808998,43.4560780308654,38.2829677999693,0.473194970658377,76.27209979988,1397,1267,40.1645926554652,0.906943450250537,0.706243032329989,161.527,170.066017177982,132.646,51.7989959716797,16.1245155334473,9.8284273147583,227,696
24,3,1165,226.956223175966,699.427467811159,40.3654085777542,37.0288513776766,0.398101955116672,81.4249139241952,1221,1165,38.5139464300461,0.954135954135954,0.71297429620563,129.471,136.610173055266,122.606,46.1421356201172,16.1554946899414,6,227,701
25,3,1309,225.579831932773,691.844155844156,49.763587723231,34.2554297566687,0.725366048153199,-73.3902691415636,1426,1309,40.8248767794629,0.917952314165498,0.699252136752137,149.973,157.923881554251,135.664,54.2842826843262,14.5602197647095,22.3847732543945,226,695
26,3,1287,229.03885003885,695.791763791764,48.069932915319,34.9965183897825,0.685541623275147,-48.7448400018703,1406,1287,40.4803568916352,0.915362731152205,0.715,148.467,157.438600180013,135.25,56.1837844848633,15.5563488006592,13.8994941711426,227,694
27,3,1334,233.961769115442,701.611694152924,47.4098786606871,36.3459205092677,0.64208697748975,-86.7021595106484,1427,1334,41.2128809072686,0.934828311142257,0.751126126126126,152.032,160.509667991878,133.845,54.8700714111328,15.2970581054688,17.0710678100586,236,700
28,3,1444,232.064404432133,701.624653739612,49.8208800533874,38.6321384331439,0.631445040566081,-60.406977072118,1576,1444,42.8784083496295,0.916243654822335,0.687619047619048,166.48,176.40916292849,142.702,62.1127128601074,16.4012203216553,26.9705600738525,231,698
29,3,1598,232.812265331665,703.575093867334,64.0788654426311,36.9207336361767,0.817325327403372,-68.2822556156272,2006,1598,45.1069483836669,0.796610169491525,0.538591169531513,237.704,251.320851173922,174.494,78.355354309082,16.1245155334473,31.9705600738525,233,700
30,3,1560,236.389102564103,703.588461538462,69.2775130253913,34.4330879153884,0.867732649260596,-73.4583042531122,2048,1560,44.5674061370735,0.76171875,0.502415458937198,225.159,236.735064736295,175.462,77.6985015869141,15.65247631073,35.3847732543945,235,699
31,3,1565,234.682428115016,704.51054313099,58.8725234829719,40.2603021963735,0.729617420612165,-71.6727971166217,1902,1565,44.6387711245564,0.822818086225026,0.59280303030303,214.406,226.450793488833,163.61,75.8406448364258,16.0312194824219,34.6274147033691,234,699
32,3,1522,236.413272010512,706.509198423127,56.3998422342848,37.669000717717,0.744258248569221,-77.9040153906369,1816,1522,44.0212515393068,0.838105726872247,0.651262302096705,200.67,211.279220613579,156.662,71.1127166748047,16,28.1421337127686,236,702
33,3,1631,237.965052115267,704.969957081545,61.7314720638851,36.2915544542676,0.808938062648129,-78.4117666967444,1863,1631,45.5703159684355,0.875469672571122,0.685582177385456,194.376,204.79393923934,162.707,71.9411468505859,15.65247631073,41.9705657958984,237,697
