frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
5.600000000000000000e+01 3.000000000000000000e+00 7.029259748843360285e+02 6.092983245525439884e+01 9.767251913007741759e-01 3.429183200802960883e-04 3.284308019107779700e-03 1.964758236003772557e-02
5.700000000000000000e+01 3.000000000000000000e+00 7.017525987525990558e+02 4.839575146672490291e+01 4.005070750719939010e-01 1.874983314440918820e-03 1.764102777912187614e-01 4.212076638223467007e-01
5.800000000000000000e+01 3.000000000000000000e+00 7.044265776699030539e+02 6.133950291474990024e+01 1.147349782053750794e-01 5.768663204647459831e-04 4.404483991688798840e-04 8.842477070749913404e-01
5.900000000000000000e+01 3.000000000000000000e+00 7.034160631994730011e+02 5.085070696813590274e+01 5.649061456372638235e-01 9.966628366514949304e-05 5.310985754446373268e-03 4.296832023246248133e-01
6.000000000000000000e+01 3.000000000000000000e+00 7.069541639767589913e+02 5.951407252797420000e+01 9.349972300077299403e-01 3.117866751388798791e-03 1.767282405803566813e-04 6.170817500030104791e-02
6.100000000000000000e+01 3.000000000000000000e+00 7.024792626728110463e+02 6.105896185439220147e+01 8.953298797317005286e-01 2.654910055864824394e-03 1.514230601289795128e-02 8.687290419953697107e-02
6.200000000000000000e+01 3.000000000000000000e+00 6.976353591160219594e+02 5.232640765376770275e+01 9.836924273107686689e-01 1.330334196643263595e-04 3.741013500275254013e-03 1.243352576929182378e-02
6.300000000000000000e+01 3.000000000000000000e+00 7.003936889556720189e+02 4.889067113397040032e+01 1.289857002421487542e-01 1.603800192524845953e-04 7.937614962859662615e-01 7.709242345263250806e-02
6.400000000000000000e+01 3.000000000000000000e+00 7.002316981132080400e+02 4.980554516497969786e+01 9.583973470117167215e-02 4.590483816013775993e-04 8.170946949353363742e-01 8.660652198189072726e-02
6.500000000000000000e+01 3.000000000000000000e+00 7.044364005412719507e+02 5.832814644332849952e+01 7.208512916332712184e-01 2.282439932446180854e-03 2.485846794157560088e-02 2.520078004927068793e-01
6.600000000000000000e+01 3.000000000000000000e+00 6.977184466019419915e+02 4.676331174459969731e+01 6.249856186347659825e-01 7.000326920055916727e-04 2.313070981622848687e-01 1.430072505109436232e-01
